image_id,xml_name,xml_basename,match_strategy,source_path,source_rel_frames,source_folder,source_filename,source_stem,source_extension,source_numeric_suffix,head_count
708,D02_20260420073459_001678.jpg,D02_20260420073459_001678.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001678s.jpg,diyas/batch_002/frame_001678s.jpg,diyas,frame_001678s.jpg,frame_001678s,.jpg,1678,3
709,D02_20260420073459_001679.jpg,D02_20260420073459_001679.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001679s.jpg,diyas/batch_002/frame_001679s.jpg,diyas,frame_001679s.jpg,frame_001679s,.jpg,1679,3
721,D02_20260420073459_001691.jpg,D02_20260420073459_001691.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001691s.jpg,diyas/batch_002/frame_001691s.jpg,diyas,frame_001691s.jpg,frame_001691s,.jpg,1691,3
722,D02_20260420073459_001692.jpg,D02_20260420073459_001692.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001692s.jpg,diyas/batch_002/frame_001692s.jpg,diyas,frame_001692s.jpg,frame_001692s,.jpg,1692,2
723,D02_20260420073459_001693.jpg,D02_20260420073459_001693.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001693s.jpg,diyas/batch_002/frame_001693s.jpg,diyas,frame_001693s.jpg,frame_001693s,.jpg,1693,3
726,D02_20260420073459_001696.jpg,D02_20260420073459_001696.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001696s.jpg,diyas/batch_002/frame_001696s.jpg,diyas,frame_001696s.jpg,frame_001696s,.jpg,1696,4
735,D02_20260420073459_001705.jpg,D02_20260420073459_001705.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001705s.jpg,diyas/batch_002/frame_001705s.jpg,diyas,frame_001705s.jpg,frame_001705s,.jpg,1705,3
736,D02_20260420073459_001706.jpg,D02_20260420073459_001706.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001706s.jpg,diyas/batch_002/frame_001706s.jpg,diyas,frame_001706s.jpg,frame_001706s,.jpg,1706,6
741,D02_20260420073459_001711.jpg,D02_20260420073459_001711.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001711s.jpg,diyas/batch_002/frame_001711s.jpg,diyas,frame_001711s.jpg,frame_001711s,.jpg,1711,3
743,D02_20260420073459_001713.jpg,D02_20260420073459_001713.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001713s.jpg,diyas/batch_002/frame_001713s.jpg,diyas,frame_001713s.jpg,frame_001713s,.jpg,1713,6
744,D02_20260420073459_001714.jpg,D02_20260420073459_001714.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001714s.jpg,diyas/batch_002/frame_001714s.jpg,diyas,frame_001714s.jpg,frame_001714s,.jpg,1714,6
745,D02_20260420073459_001715.jpg,D02_20260420073459_001715.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001715s.jpg,diyas/batch_002/frame_001715s.jpg,diyas,frame_001715s.jpg,frame_001715s,.jpg,1715,7
746,D02_20260420073459_001716.jpg,D02_20260420073459_001716.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001716s.jpg,diyas/batch_002/frame_001716s.jpg,diyas,frame_001716s.jpg,frame_001716s,.jpg,1716,7
747,D02_20260420073459_001717.jpg,D02_20260420073459_001717.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001717s.jpg,diyas/batch_002/frame_001717s.jpg,diyas,frame_001717s.jpg,frame_001717s,.jpg,1717,8
748,D02_20260420073459_001718.jpg,D02_20260420073459_001718.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001718s.jpg,diyas/batch_002/frame_001718s.jpg,diyas,frame_001718s.jpg,frame_001718s,.jpg,1718,10
749,D02_20260420073459_001719.jpg,D02_20260420073459_001719.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001719s.jpg,diyas/batch_002/frame_001719s.jpg,diyas,frame_001719s.jpg,frame_001719s,.jpg,1719,9
750,D02_20260420073459_001720.jpg,D02_20260420073459_001720.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001720s.jpg,diyas/batch_002/frame_001720s.jpg,diyas,frame_001720s.jpg,frame_001720s,.jpg,1720,7
751,D02_20260420073459_001721.jpg,D02_20260420073459_001721.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001721s.jpg,diyas/batch_002/frame_001721s.jpg,diyas,frame_001721s.jpg,frame_001721s,.jpg,1721,7
752,D02_20260420073459_001722.jpg,D02_20260420073459_001722.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001722s.jpg,diyas/batch_002/frame_001722s.jpg,diyas,frame_001722s.jpg,frame_001722s,.jpg,1722,7
753,D02_20260420073459_001723.jpg,D02_20260420073459_001723.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001723s.jpg,diyas/batch_002/frame_001723s.jpg,diyas,frame_001723s.jpg,frame_001723s,.jpg,1723,8
754,D02_20260420073459_001724.jpg,D02_20260420073459_001724.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001724s.jpg,diyas/batch_002/frame_001724s.jpg,diyas,frame_001724s.jpg,frame_001724s,.jpg,1724,6
755,D02_20260420073459_001725.jpg,D02_20260420073459_001725.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001725s.jpg,diyas/batch_002/frame_001725s.jpg,diyas,frame_001725s.jpg,frame_001725s,.jpg,1725,6
756,D02_20260420073459_001726.jpg,D02_20260420073459_001726.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001726s.jpg,diyas/batch_002/frame_001726s.jpg,diyas,frame_001726s.jpg,frame_001726s,.jpg,1726,5
757,D02_20260420073459_001727.jpg,D02_20260420073459_001727.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001727s.jpg,diyas/batch_002/frame_001727s.jpg,diyas,frame_001727s.jpg,frame_001727s,.jpg,1727,4
764,D02_20260420073459_001734.jpg,D02_20260420073459_001734.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001734s.jpg,diyas/batch_002/frame_001734s.jpg,diyas,frame_001734s.jpg,frame_001734s,.jpg,1734,4
765,D02_20260420073459_001735.jpg,D02_20260420073459_001735.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001735s.jpg,diyas/batch_002/frame_001735s.jpg,diyas,frame_001735s.jpg,frame_001735s,.jpg,1735,4
766,D02_20260420073459_001736.jpg,D02_20260420073459_001736.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001736s.jpg,diyas/batch_002/frame_001736s.jpg,diyas,frame_001736s.jpg,frame_001736s,.jpg,1736,4
767,D02_20260420073459_001737.jpg,D02_20260420073459_001737.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001737s.jpg,diyas/batch_002/frame_001737s.jpg,diyas,frame_001737s.jpg,frame_001737s,.jpg,1737,4
768,D02_20260420073459_001738.jpg,D02_20260420073459_001738.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001738s.jpg,diyas/batch_002/frame_001738s.jpg,diyas,frame_001738s.jpg,frame_001738s,.jpg,1738,0
769,D02_20260420073459_001739.jpg,D02_20260420073459_001739.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001739s.jpg,diyas/batch_002/frame_001739s.jpg,diyas,frame_001739s.jpg,frame_001739s,.jpg,1739,3
770,D02_20260420073459_001740.jpg,D02_20260420073459_001740.jpg,source_numeric,frames_with_people\diyas\batch_002\frame_001740s.jpg,diyas/batch_002/frame_001740s.jpg,diyas,frame_001740s.jpg,frame_001740s,.jpg,1740,3
